"review_id","record_type","review_priority","confidence","source_term_or_finding","chosen_rendering_or_treatment","language","script","locale","unit_id","section_path","source_file","target_file","source_locator","target_locator","segment_id","final_printed_page","pagination_status","expert_review_status","please_double_check"
"REV-TE-T020","terminology_or_sense_decision","high","mixed_provisional","formula / derivation / propositional logic / first-order logic / completeness / computability","సూత్రం / వ్యుత్పత్తి / ప్రతిజ్ఞావాక్యాత్మక తర్కం / మొదటిస్థాయి విధేయ తర్కం / సంపూర్ణత / గణనీయత","Telugu","Telu","te-Telu-IN","OLP-0018","sets-functions-relations/relations/trees","content/sets-functions-relations/relations/trees.tex","translation/content/sets-functions-relations/relations/trees.tex","content/sets-functions-relations/relations/trees.tex:12-20","translation/content/sets-functions-relations/relations/trees.tex:12-19","OLP-0018-B005","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సూత్రం / వ్యుత్పత్తి / ప్రతిజ్ఞావాక్యాత్మక తర్కం / మొదటిస్థాయి విధేయ తర్కం / సంపూర్ణత / గణనీయత” is idiomatic and technically standard for “formula / derivation / propositional logic / first-order logic / completeness / computability” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T020","terminology_or_sense_decision","high","mixed_provisional","formula / derivation / propositional logic / first-order logic / completeness / computability","సూత్రం / వ్యుత్పత్తి / ప్రతిజ్ఞావాక్యాత్మక తర్కం / మొదటిస్థాయి విధేయ తర్కం / సంపూర్ణత / గణనీయత","Telugu","Telu","te-Telu-IN","OLP-0018","sets-functions-relations/relations/trees","content/sets-functions-relations/relations/trees.tex","translation/content/sets-functions-relations/relations/trees.tex","content/sets-functions-relations/relations/trees.tex:126-128","translation/content/sets-functions-relations/relations/trees.tex:135-137","OLP-0018-B020","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సూత్రం / వ్యుత్పత్తి / ప్రతిజ్ఞావాక్యాత్మక తర్కం / మొదటిస్థాయి విధేయ తర్కం / సంపూర్ణత / గణనీయత” is idiomatic and technically standard for “formula / derivation / propositional logic / first-order logic / completeness / computability” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T021","terminology_or_sense_decision","standard","not_separately_graded","closure / restriction / relational image / relative product","సంవృతం / పరిమితం చేసిన సంబంధం / వర్తింపజేసిన ఫలితం / సాపేక్ష లబ్ధం","Telugu","Telu","te-Telu-IN","OLP-0019","sets-functions-relations/relations/operations","content/sets-functions-relations/relations/operations.tex","translation/content/sets-functions-relations/relations/operations.tex","content/sets-functions-relations/relations/operations.tex:25-26","translation/content/sets-functions-relations/relations/operations.tex:25-26","OLP-0019-B008","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సంవృతం / పరిమితం చేసిన సంబంధం / వర్తింపజేసిన ఫలితం / సాపేక్ష లబ్ధం” is idiomatic and technically standard for “closure / restriction / relational image / relative product” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T021","terminology_or_sense_decision","standard","not_separately_graded","closure / restriction / relational image / relative product","సంవృతం / పరిమితం చేసిన సంబంధం / వర్తింపజేసిన ఫలితం / సాపేక్ష లబ్ధం","Telugu","Telu","te-Telu-IN","OLP-0019","sets-functions-relations/relations/operations","content/sets-functions-relations/relations/operations.tex","translation/content/sets-functions-relations/relations/operations.tex","content/sets-functions-relations/relations/operations.tex:28-29","translation/content/sets-functions-relations/relations/operations.tex:28-29","OLP-0019-B009","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సంవృతం / పరిమితం చేసిన సంబంధం / వర్తింపజేసిన ఫలితం / సాపేక్ష లబ్ధం” is idiomatic and technically standard for “closure / restriction / relational image / relative product” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T021","terminology_or_sense_decision","standard","not_separately_graded","closure / restriction / relational image / relative product","సంవృతం / పరిమితం చేసిన సంబంధం / వర్తింపజేసిన ఫలితం / సాపేక్ష లబ్ధం","Telugu","Telu","te-Telu-IN","OLP-0019","sets-functions-relations/relations/operations","content/sets-functions-relations/relations/operations.tex","translation/content/sets-functions-relations/relations/operations.tex","content/sets-functions-relations/relations/operations.tex:31-33","translation/content/sets-functions-relations/relations/operations.tex:31-33","OLP-0019-B010","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సంవృతం / పరిమితం చేసిన సంబంధం / వర్తింపజేసిన ఫలితం / సాపేక్ష లబ్ధం” is idiomatic and technically standard for “closure / restriction / relational image / relative product” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T021","terminology_or_sense_decision","standard","not_separately_graded","closure / restriction / relational image / relative product","సంవృతం / పరిమితం చేసిన సంబంధం / వర్తింపజేసిన ఫలితం / సాపేక్ష లబ్ధం","Telugu","Telu","te-Telu-IN","OLP-0019","sets-functions-relations/relations/operations","content/sets-functions-relations/relations/operations.tex","translation/content/sets-functions-relations/relations/operations.tex","content/sets-functions-relations/relations/operations.tex:50","translation/content/sets-functions-relations/relations/operations.tex:51","OLP-0019-B016","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సంవృతం / పరిమితం చేసిన సంబంధం / వర్తింపజేసిన ఫలితం / సాపేక్ష లబ్ధం” is idiomatic and technically standard for “closure / restriction / relational image / relative product” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T022","terminology_or_sense_decision","standard","not_separately_graded","codomain / mapping / argument / value","సహప్రవేశం / ప్రతిచిత్రణం / ఆర్గ్యుమెంట్ / విలువ","Telugu","Telu","te-Telu-IN","OLP-0021","sets-functions-relations/functions/function-basics","content/sets-functions-relations/functions/function-basics.tex","translation/content/sets-functions-relations/functions/function-basics.tex","content/sets-functions-relations/functions/function-basics.tex:32-36","translation/content/sets-functions-relations/functions/function-basics.tex:32-36","OLP-0021-B009","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సహప్రవేశం / ప్రతిచిత్రణం / ఆర్గ్యుమెంట్ / విలువ” is idiomatic and technically standard for “codomain / mapping / argument / value” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T023","terminology_or_sense_decision","standard","not_separately_graded","injective / surjective / bijective; injection / surjection / bijection","ఒకటి-ఒకటి / సంగ్రస్త / ద్విగుణ; corresponding ప్రమేయం nouns","Telugu","Telu","te-Telu-IN","OLP-0022","sets-functions-relations/functions/function-kinds","content/sets-functions-relations/functions/function-kinds.tex","translation/content/sets-functions-relations/functions/function-kinds.tex","content/sets-functions-relations/functions/function-kinds.tex:29-37","translation/content/sets-functions-relations/functions/function-kinds.tex:28-37","OLP-0022-B008","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “ఒకటి-ఒకటి / సంగ్రస్త / ద్విగుణ; corresponding ప్రమేయం nouns” is idiomatic and technically standard for “injective / surjective / bijective; injection / surjection / bijection” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T023","terminology_or_sense_decision","standard","not_separately_graded","injective / surjective / bijective; injection / surjection / bijection","ఒకటి-ఒకటి / సంగ్రస్త / ద్విగుణ; corresponding ప్రమేయం nouns","Telugu","Telu","te-Telu-IN","OLP-0022","sets-functions-relations/functions/function-kinds","content/sets-functions-relations/functions/function-kinds.tex","translation/content/sets-functions-relations/functions/function-kinds.tex","content/sets-functions-relations/functions/function-kinds.tex:64-68","translation/content/sets-functions-relations/functions/function-kinds.tex:63-67","OLP-0022-B012","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “ఒకటి-ఒకటి / సంగ్రస్త / ద్విగుణ; corresponding ప్రమేయం nouns” is idiomatic and technically standard for “injective / surjective / bijective; injection / surjection / bijection” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T023","terminology_or_sense_decision","standard","not_separately_graded","injective / surjective / bijective; injection / surjection / bijection","ఒకటి-ఒకటి / సంగ్రస్త / ద్విగుణ; corresponding ప్రమేయం nouns","Telugu","Telu","te-Telu-IN","OLP-0022","sets-functions-relations/functions/function-kinds","content/sets-functions-relations/functions/function-kinds.tex","translation/content/sets-functions-relations/functions/function-kinds.tex","content/sets-functions-relations/functions/function-kinds.tex:97-110","translation/content/sets-functions-relations/functions/function-kinds.tex:95-107","OLP-0022-B018","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “ఒకటి-ఒకటి / సంగ్రస్త / ద్విగుణ; corresponding ప్రమేయం nouns” is idiomatic and technically standard for “injective / surjective / bijective; injection / surjection / bijection” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T024","terminology_or_sense_decision","standard","not_separately_graded","partial / total / defined / undefined / well-defined / serial / left inverse / right inverse / Axiom of Choice","పాక్షిక / సర్వత్ర నిర్వచిత / నిర్వచిత / అనిర్వచిత / సునిర్వచిత / సీరియల్ / ఎడమ విలోమం / కుడి విలోమం / ఎంపిక స్వీకృతం","Telugu","Telu","te-Telu-IN","OLP-0026","sets-functions-relations/functions/partial-functions","content/sets-functions-relations/functions/partial-functions.tex","translation/content/sets-functions-relations/functions/partial-functions.tex","content/sets-functions-relations/functions/partial-functions.tex:12","translation/content/sets-functions-relations/functions/partial-functions.tex:11","OLP-0026-B005","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “పాక్షిక / సర్వత్ర నిర్వచిత / నిర్వచిత / అనిర్వచిత / సునిర్వచిత / సీరియల్ / ఎడమ విలోమం / కుడి విలోమం / ఎంపిక స్వీకృతం” is idiomatic and technically standard for “partial / total / defined / undefined / well-defined / serial / left inverse / right inverse / Axiom of Choice” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T024","terminology_or_sense_decision","standard","not_separately_graded","partial / total / defined / undefined / well-defined / serial / left inverse / right inverse / Axiom of Choice","పాక్షిక / సర్వత్ర నిర్వచిత / నిర్వచిత / అనిర్వచిత / సునిర్వచిత / సీరియల్ / ఎడమ విలోమం / కుడి విలోమం / ఎంపిక స్వీకృతం","Telugu","Telu","te-Telu-IN","OLP-0026","sets-functions-relations/functions/partial-functions","content/sets-functions-relations/functions/partial-functions.tex","translation/content/sets-functions-relations/functions/partial-functions.tex","content/sets-functions-relations/functions/partial-functions.tex:58-65","translation/content/sets-functions-relations/functions/partial-functions.tex:60-68","OLP-0026-B012","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “పాక్షిక / సర్వత్ర నిర్వచిత / నిర్వచిత / అనిర్వచిత / సునిర్వచిత / సీరియల్ / ఎడమ విలోమం / కుడి విలోమం / ఎంపిక స్వీకృతం” is idiomatic and technically standard for “partial / total / defined / undefined / well-defined / serial / left inverse / right inverse / Axiom of Choice” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T024","terminology_or_sense_decision","standard","not_separately_graded","partial / total / defined / undefined / well-defined / serial / left inverse / right inverse / Axiom of Choice","పాక్షిక / సర్వత్ర నిర్వచిత / నిర్వచిత / అనిర్వచిత / సునిర్వచిత / సీరియల్ / ఎడమ విలోమం / కుడి విలోమం / ఎంపిక స్వీకృతం","Telugu","Telu","te-Telu-IN","OLP-0024","sets-functions-relations/functions/inverses","content/sets-functions-relations/functions/inverses.tex","translation/content/sets-functions-relations/functions/inverses.tex","content/sets-functions-relations/functions/inverses.tex:54-60","translation/content/sets-functions-relations/functions/inverses.tex:53-61","OLP-0024-B011","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “పాక్షిక / సర్వత్ర నిర్వచిత / నిర్వచిత / అనిర్వచిత / సునిర్వచిత / సీరియల్ / ఎడమ విలోమం / కుడి విలోమం / ఎంపిక స్వీకృతం” is idiomatic and technically standard for “partial / total / defined / undefined / well-defined / serial / left inverse / right inverse / Axiom of Choice” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T024","terminology_or_sense_decision","standard","not_separately_graded","partial / total / defined / undefined / well-defined / serial / left inverse / right inverse / Axiom of Choice","పాక్షిక / సర్వత్ర నిర్వచిత / నిర్వచిత / అనిర్వచిత / సునిర్వచిత / సీరియల్ / ఎడమ విలోమం / కుడి విలోమం / ఎంపిక స్వీకృతం","Telugu","Telu","te-Telu-IN","OLP-0024","sets-functions-relations/functions/inverses","content/sets-functions-relations/functions/inverses.tex","translation/content/sets-functions-relations/functions/inverses.tex","content/sets-functions-relations/functions/inverses.tex:97-114","translation/content/sets-functions-relations/functions/inverses.tex:104-126","OLP-0024-B016","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “పాక్షిక / సర్వత్ర నిర్వచిత / నిర్వచిత / అనిర్వచిత / సునిర్వచిత / సీరియల్ / ఎడమ విలోమం / కుడి విలోమం / ఎంపిక స్వీకృతం” is idiomatic and technically standard for “partial / total / defined / undefined / well-defined / serial / left inverse / right inverse / Axiom of Choice” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T025","terminology_or_sense_decision","standard","not_separately_graded","constant function / identity function","స్థిర ప్రమేయం / తాదాత్మ్య ప్రమేయం","Telugu","Telu","te-Telu-IN","OLP-0022","sets-functions-relations/functions/function-kinds","content/sets-functions-relations/functions/function-kinds.tex","translation/content/sets-functions-relations/functions/function-kinds.tex","content/sets-functions-relations/functions/function-kinds.tex:76-78","translation/content/sets-functions-relations/functions/function-kinds.tex:74-76","OLP-0022-B014","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్థిర ప్రమేయం / తాదాత్మ్య ప్రమేయం” is idiomatic and technically standard for “constant function / identity function” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T026","terminology_or_sense_decision","standard","not_separately_graded","enumeration / enumerable / nonenumerable / countability","లెక్కింపు / లెక్కించదగిన / లెక్కించలేని / లెక్కించదగినతనం","Telugu","Telu","te-Telu-IN","OLP-0029","sets-functions-relations/size-of-sets/enumerability","content/sets-functions-relations/size-of-sets/enumerability.tex","translation/content/sets-functions-relations/size-of-sets/enumerability.tex","content/sets-functions-relations/size-of-sets/enumerability.tex:27-32","translation/content/sets-functions-relations/size-of-sets/enumerability.tex:27-32","OLP-0029-B008","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “లెక్కింపు / లెక్కించదగిన / లెక్కించలేని / లెక్కించదగినతనం” is idiomatic and technically standard for “enumeration / enumerable / nonenumerable / countability” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T026","terminology_or_sense_decision","standard","not_separately_graded","enumeration / enumerable / nonenumerable / countability","లెక్కింపు / లెక్కించదగిన / లెక్కించలేని / లెక్కించదగినతనం","Telugu","Telu","te-Telu-IN","OLP-0038","sets-functions-relations/size-of-sets/enumerability-alt","content/sets-functions-relations/size-of-sets/enumerability-alt.tex","translation/content/sets-functions-relations/size-of-sets/enumerability-alt.tex","content/sets-functions-relations/size-of-sets/enumerability-alt.tex:39-43","translation/content/sets-functions-relations/size-of-sets/enumerability-alt.tex:39-43","OLP-0038-B009","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “లెక్కింపు / లెక్కించదగిన / లెక్కించలేని / లెక్కించదగినతనం” is idiomatic and technically standard for “enumeration / enumerable / nonenumerable / countability” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T027","terminology_or_sense_decision","standard","moderate","equinumerous / equinumerosity / cardinality / no larger than / smaller than","సమసంఖ్యాక / సమసంఖ్యాకత / సమితి పరిమాణం / పరిమాణంలో మించని / పరిమాణంలో చిన్నది","Telugu","Telu","te-Telu-IN","OLP-0028","sets-functions-relations/size-of-sets/introduction","content/sets-functions-relations/size-of-sets/introduction.tex","translation/content/sets-functions-relations/size-of-sets/introduction.tex","content/sets-functions-relations/size-of-sets/introduction.tex:13-19","translation/content/sets-functions-relations/size-of-sets/introduction.tex:13-19","OLP-0028-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సమసంఖ్యాక / సమసంఖ్యాకత / సమితి పరిమాణం / పరిమాణంలో మించని / పరిమాణంలో చిన్నది” is idiomatic and technically standard for “equinumerous / equinumerosity / cardinality / no larger than / smaller than” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T027","terminology_or_sense_decision","standard","moderate","equinumerous / equinumerosity / cardinality / no larger than / smaller than","సమసంఖ్యాక / సమసంఖ్యాకత / సమితి పరిమాణం / పరిమాణంలో మించని / పరిమాణంలో చిన్నది","Telugu","Telu","te-Telu-IN","OLP-0035","sets-functions-relations/size-of-sets/equinumerous-sets","content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","content/sets-functions-relations/size-of-sets/equinumerous-sets.tex:29-32","translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex:28-31","OLP-0035-B007","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సమసంఖ్యాక / సమసంఖ్యాకత / సమితి పరిమాణం / పరిమాణంలో మించని / పరిమాణంలో చిన్నది” is idiomatic and technically standard for “equinumerous / equinumerosity / cardinality / no larger than / smaller than” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T028","terminology_or_sense_decision","high","mixed_provisional","Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein","కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్","Telugu","Telu","te-Telu-IN","OLP-0030","sets-functions-relations/size-of-sets/zig-zag","content/sets-functions-relations/size-of-sets/zig-zag.tex","translation/content/sets-functions-relations/size-of-sets/zig-zag.tex","content/sets-functions-relations/size-of-sets/zig-zag.tex:13-66","translation/content/sets-functions-relations/size-of-sets/zig-zag.tex:13-66","OLP-0030-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్” is idiomatic and technically standard for “Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T028","terminology_or_sense_decision","high","mixed_provisional","Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein","కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్","Telugu","Telu","te-Telu-IN","OLP-0031","sets-functions-relations/size-of-sets/pairing","content/sets-functions-relations/size-of-sets/pairing.tex","translation/content/sets-functions-relations/size-of-sets/pairing.tex","content/sets-functions-relations/size-of-sets/pairing.tex:51-56","translation/content/sets-functions-relations/size-of-sets/pairing.tex:53-58","OLP-0031-B008","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్” is idiomatic and technically standard for “Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T028","terminology_or_sense_decision","high","mixed_provisional","Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein","కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్","Telugu","Telu","te-Telu-IN","OLP-0033","sets-functions-relations/size-of-sets/non-enumerability","content/sets-functions-relations/size-of-sets/non-enumerability.tex","translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex","content/sets-functions-relations/size-of-sets/non-enumerability.tex:33-41","translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex:33-40","OLP-0033-B009","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్” is idiomatic and technically standard for “Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T028","terminology_or_sense_decision","high","mixed_provisional","Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein","కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్","Telugu","Telu","te-Telu-IN","OLP-0034","sets-functions-relations/size-of-sets/reduction","content/sets-functions-relations/size-of-sets/reduction.tex","translation/content/sets-functions-relations/size-of-sets/reduction.tex","content/sets-functions-relations/size-of-sets/reduction.tex:20-31","translation/content/sets-functions-relations/size-of-sets/reduction.tex:20-31","OLP-0034-B007","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్” is idiomatic and technically standard for “Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T028","terminology_or_sense_decision","high","mixed_provisional","Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein","కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్","Telugu","Telu","te-Telu-IN","OLP-0037","sets-functions-relations/size-of-sets/schroder-bernstein","content/sets-functions-relations/size-of-sets/schroder-bernstein.tex","translation/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex","content/sets-functions-relations/size-of-sets/schroder-bernstein.tex:11","translation/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex:11","OLP-0037-B005","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “కాంటర్ జిగ్‌జాగ్ పద్ధతి / జతీకరణ ప్రమేయం / సంకేతీకరించు / సంకేత సంఖ్య / కాంటర్ వికర్ణ పద్ధతి / వికర్ణీకరణ / సమస్యా తగ్గింపు / ష్రోడర్–బెర్న్‌స్టైన్” is idiomatic and technically standard for “Cantor zig-zag / pairing function / encode / code / diagonal method / diagonalization / reduction / Schröder-Bernstein” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T029","terminology_or_sense_decision","high","mixed_provisional","arithmetization / embedding / commutative ring / ordered ring / ordered field","అంకగణితీకరణ / అంతఃస్థాపన / వినిమయ వలయం / క్రమిత వలయం / క్రమిత క్షేత్రం","Telugu","Telu","te-Telu-IN","OLP-0041","sets-functions-relations/arithmetization/arithmetization","content/sets-functions-relations/arithmetization/arithmetization.tex","translation/content/sets-functions-relations/arithmetization/arithmetization.tex","content/sets-functions-relations/arithmetization/arithmetization.tex:8","translation/content/sets-functions-relations/arithmetization/arithmetization.tex:8","OLP-0041-B004","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “అంకగణితీకరణ / అంతఃస్థాపన / వినిమయ వలయం / క్రమిత వలయం / క్రమిత క్షేత్రం” is idiomatic and technically standard for “arithmetization / embedding / commutative ring / ordered ring / ordered field” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T029","terminology_or_sense_decision","high","mixed_provisional","arithmetization / embedding / commutative ring / ordered ring / ordered field","అంకగణితీకరణ / అంతఃస్థాపన / వినిమయ వలయం / క్రమిత వలయం / క్రమిత క్షేత్రం","Telugu","Telu","te-Telu-IN","OLP-0047","sets-functions-relations/arithmetization/checking-details","content/sets-functions-relations/arithmetization/checking-details.tex","translation/content/sets-functions-relations/arithmetization/checking-details.tex","content/sets-functions-relations/arithmetization/checking-details.tex:23-36","translation/content/sets-functions-relations/arithmetization/checking-details.tex:22-39","OLP-0047-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “అంకగణితీకరణ / అంతఃస్థాపన / వినిమయ వలయం / క్రమిత వలయం / క్రమిత క్షేత్రం” is idiomatic and technically standard for “arithmetization / embedding / commutative ring / ordered ring / ordered field” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
